2,2002 Turkiye Kupasi sampiyonu hangisi?,West Ham,Turkiye|West Ham|Jose Mourinho|Manuel Neuer
1,2000 FA Cup sampiyonu hangisi?,Ajax,Barcelona|Ajax|Johan Cruyff|Napoli
2,1994 EURO sampiyonu hangisi?,Manchester City,Old Trafford|Manchester City|Turkiye|Etihad
2,2014 Copa America sampiyonu hangisi?,Galatasaray,Ibrahimovic|Fransa|Bernabeu|Galatasaray
2,2002 Dunya Kupasi sampiyonu hangisi?,Manchester United,Ispanya|Manchester United|Luka Modric|Carlo Ancelotti
1,2024 Ligue 1 sampiyonu hangisi?,Portekiz,Musiala|Danimarka|Portekiz|Almanya
2,2016 Bundesliga sampiyonu hangisi?,Rusya,Rusya|Johan Cruyff|Didier Drogba|Avrupa Ligi
2,2022 Dunya Kupasi sampiyonu hangisi?,PSG,Robben|PSG|Emirates|Real Madrid
1,2024 Sampiyonlar Ligi sampiyonu hangisi?,Ingiltere,Maradona|Robert Lewandowski|Antonio Conte|Ingiltere
2,1996 Avrupa Ligi sampiyonu hangisi?,Marseille,Marseille|Benfica|Antoine Griezmann|Zinedine Zidane
2,2010 Turkiye Kupasi sampiyonu hangisi?,Fenerbahce,Thibaut Courtois|Fransa|Fenerbahce|Ribery
2,1992 Avrupa Ligi sampiyonu hangisi?,Fenerbahce,Antonio Conte|Stamford Bridge|Harry Kane|Fenerbahce
2,1998 Serie A sampiyonu hangisi?,Lazio,Real Madrid|Frank Lampard|Marseille|Lazio
1,2012 Dunya Kupasi sampiyonu hangisi?,Real Madrid,Bayern Munich|Real Madrid|Fas|Raul
2,2008 Copa America sampiyonu hangisi?,Misir,Romario|Misir|Ispanya|Pele
1,2008 Ligue 1 sampiyonu hangisi?,West Ham,Emirates|West Ham|Barcelona|Bernabeu
1,2018 Avrupa Ligi sampiyonu hangisi?,Italya,Premier Lig|Thomas Tuchel|Italya|Wembley
2,2014 Dunya Kupasi sampiyonu hangisi?,Uruguay,Luis Suarez|Atletico Madrid|Uruguay|Shevchenko
2,2024 Super Lig sampiyonu hangisi?,Fransa,Manchester United|Cristiano Ronaldo|Carlo Ancelotti|Fransa
2,2014 La Liga sampiyonu hangisi?,AC Milan,Sevilla|Vinicius Jr|Sergio Ramos|AC Milan
1,1996 EURO sampiyonu hangisi?,Marseille,Celtic|Marseille|Meksika|Premier Lig
1,2022 Premier Lig sampiyonu hangisi?,Trabzonspor,Arsene Wenger|Diego Simeone|Cristiano Ronaldo|Trabzonspor
1,1994 Copa America sampiyonu hangisi?,Newcastle,Japonya|Newcastle|Rivaldo|Avrupa Ligi
2,2008 Super Lig sampiyonu hangisi?,Bayern Munich,Bayern Munich|Ispanya|Celtic|Nijerya
1,2000 Ligue 1 sampiyonu hangisi?,Real Madrid,Fransa|Real Madrid|Pele|Benfica
2,2020 Premier Lig sampiyonu hangisi?,Danimarka,Tottenham|Danimarka|Andres Iniesta|Arsene Wenger
1,2016 Premier Lig sampiyonu hangisi?,Trabzonspor,Francesco Totti|Trabzonspor|Manuel Neuer|Super Lig
1,2020 Copa America sampiyonu hangisi?,Chelsea,Jude Bellingham|Chelsea|Frank Lampard|Uruguay
2,1994 Serie A sampiyonu hangisi?,Lyon,Antonio Conte|Ronaldo Nazario|Lyon|Andres Iniesta
2,2008 FA Cup sampiyonu hangisi?,Atletico Madrid,Andres Iniesta|Lazio|Lyon|Atletico Madrid
2,2010 La Liga sampiyonu hangisi?,Newcastle,Ibrahimovic|Newcastle|Pep Guardiola|Toni Kroos
1,2002 Copa America sampiyonu hangisi?,Trabzonspor,Trabzonspor|Almanya|Fransa|Bundesliga
1,1996 Copa America sampiyonu hangisi?,Manchester City,Roberto Mancini|Musiala|Vicente Del Bosque|Manchester City
2,2002 Serie A sampiyonu hangisi?,Inter Milan,Inter Milan|Allianz Arena|Mohamed Salah|Jude Bellingham
1,2006 Serie A sampiyonu hangisi?,Belcika,Ronaldo Nazario|Tottenham|Belcika|Almanya
1,1996 Super Lig sampiyonu hangisi?,Barcelona,Nedved|Hollanda|PSG|Barcelona
2,1996 Serie A sampiyonu hangisi?,Marseille,Marseille|Francesco Totti|Diego Simeone|Jose Mourinho
1,2024 EURO sampiyonu hangisi?,Japonya,Japonya|Fenerbahce|Parc des Princes|Wayne Rooney
1,1998 FA Cup sampiyonu hangisi?,Aston Villa,Wirtz|Aston Villa|Ispanya|Barcelona
1,2000 La Liga sampiyonu hangisi?,Almanya,Etihad|Almanya|Virgil van Dijk|Liverpool
1,2006 Turkiye Kupasi sampiyonu hangisi?,Marseille,Neymar|Thomas Tuchel|Marseille|Aston Villa
2,1998 Dunya Kupasi sampiyonu hangisi?,Almanya,Ederson|Almanya|Havertz|Eden Hazard
2,2018 FA Cup sampiyonu hangisi?,Newcastle,Newcastle|Besiktas|San Siro|Luis Enrique
1,1998 Ligue 1 sampiyonu hangisi?,Arsenal,Arsenal|Alex Ferguson|FA Cup|Erling Haaland
2,2006 FA Cup sampiyonu hangisi?,Italya,Didier Drogba|Karim Benzema|Wembley|Italya
2,2012 Serie A sampiyonu hangisi?,Misir,Misir|Arsenal|Jose Mourinho|Shevchenko
2,1994 Dunya Kupasi sampiyonu hangisi?,Turkiye,Osimhen|Italya|Jurgen Klopp|Turkiye
1,2020 Ligue 1 sampiyonu hangisi?,Benfica,Sporting|Benfica|Vicente Del Bosque|West Ham
1,2016 Dunya Kupasi sampiyonu hangisi?,Uruguay,Almanya|PSG|Kaka|Uruguay
2,2002 EURO sampiyonu hangisi?,Trabzonspor,EURO|Danimarka|Pep Guardiola|Trabzonspor
1,2010 EURO sampiyonu hangisi?,Marseille,Hansi Flick|Stamford Bridge|Orta Saha|Marseille
1,2010 Sampiyonlar Ligi sampiyonu hangisi?,Ajax,Marco van Basten|Ajax|Orta Saha|Belcika
1,2018 EURO sampiyonu hangisi?,Valencia,Valencia|Avrupa Ligi|Polonya|Atletico Madrid
2,2000 Bundesliga sampiyonu hangisi?,Lyon,Zinedine Zidane|Lyon|Turkiye|Ligue 1
2,2024 Bundesliga sampiyonu hangisi?,Arsenal,Forvet|Hakan Sukur|David Beckham|Arsenal
2,2018 Super Lig sampiyonu hangisi?,Belcika,Ngolo Kante|Belcika|Old Trafford|Johan Cruyff
2,1996 FA Cup sampiyonu hangisi?,Guney Kore,Guney Kore|Ispanya|Frank Lampard|Beckenbauer
2,2014 Bundesliga sampiyonu hangisi?,Bayern Munich,Bayern Munich|Carlo Ancelotti|Mohamed Salah|Eden Hazard
2,2002 Ligue 1 sampiyonu hangisi?,Marseille,Luis Figo|Unai Emery|Pele|Marseille
1,2020 Turkiye Kupasi sampiyonu hangisi?,Tottenham,Belcika|Tottenham|Lionel Messi|Bernabeu
1,2010 Super Lig sampiyonu hangisi?,Fenerbahce,Unai Emery|Wayne Rooney|Fenerbahce|Juventus
1,2002 Avrupa Ligi sampiyonu hangisi?,Ingiltere,Napoli|Jose Mourinho|Osimhen|Ingiltere
2,2014 Super Lig sampiyonu hangisi?,Ispanya,Newcastle|Erik ten Hag|Michel Platini|Ispanya
2,1992 FA Cup sampiyonu hangisi?,Ispanya,Sag Bek|Beckenbauer|Avrupa Ligi|Ispanya
2,1990 La Liga sampiyonu hangisi?,Ajax,Alex Ferguson|Ajax|Arsenal|Kevin De Bruyne
2,2000 Turkiye Kupasi sampiyonu hangisi?,Real Madrid,Ronaldo Nazario|Real Madrid|Harry Kane|San Siro
1,2022 Sampiyonlar Ligi sampiyonu hangisi?,Arjantin,Pep Guardiola|Arjantin|Ligue 1|Paolo Maldini
2,2006 Bundesliga sampiyonu hangisi?,Lazio,Lazio|Bernabeu|Danimarka|Stamford Bridge
1,1992 Premier Lig sampiyonu hangisi?,Hollanda,Francesco Totti|Hollanda|Bundesliga|Shevchenko
2,2006 Avrupa Ligi sampiyonu hangisi?,Barcelona,Hansi Flick|Signal Iduna|Barcelona|Andres Iniesta
1,1994 Turkiye Kupasi sampiyonu hangisi?,Newcastle,Newcastle|Thomas Tuchel|Sporting|Kanat
2,2002 FA Cup sampiyonu hangisi?,Galatasaray,Marseille|Rusya|Galatasaray|Luis Figo
1,1990 Avrupa Ligi sampiyonu hangisi?,West Ham,Unai Emery|West Ham|Lyon|Thomas Muller
2,2008 Bundesliga sampiyonu hangisi?,Danimarka,Ali Sami Yen|Polonya|Hakan Sukur|Danimarka
2,2012 Premier Lig sampiyonu hangisi?,Lazio,Manuel Neuer|Sane|Havertz|Lazio
2,2002 Bundesliga sampiyonu hangisi?,Brezilya,Brezilya|Bayern Munich|Turkiye Kupasi|Carlo Ancelotti
2,2010 Ligue 1 sampiyonu hangisi?,Inter Milan,Barcelona|Andrea Pirlo|Celtic|Inter Milan
1,1990 Serie A sampiyonu hangisi?,Roma,Roma|Stamford Bridge|Rusya|Santrfor
1,2024 Serie A sampiyonu hangisi?,Galatasaray,Fatih Terim|Antonio Conte|Erling Haaland|Galatasaray
1,1990 Sampiyonlar Ligi sampiyonu hangisi?,Newcastle,Inter Milan|Alex Ferguson|Newcastle|Johan Cruyff
2,2024 Copa America sampiyonu hangisi?,Ajax,Ajax|West Ham|Eden Hazard|Alisson
1,2018 Premier Lig sampiyonu hangisi?,Valencia,Lyon|Benfica|Valencia|Camp Nou
1,1994 Bundesliga sampiyonu hangisi?,Dortmund,Dortmund|Sol Bek|Manuel Neuer|Portekiz
2,2024 FA Cup sampiyonu hangisi?,Brezilya,Sergio Ramos|Brezilya|PSG|Besiktas
2,1990 Premier Lig sampiyonu hangisi?,AC Milan,Rivaldo|Gerd Muller|AC Milan|Trabzonspor
1,2024 Premier Lig sampiyonu hangisi?,Tottenham,Marseille|Raheem Sterling|Ronaldo Nazario|Tottenham
1,2000 EURO sampiyonu hangisi?,Valencia,Valencia|Toni Kroos|Karim Benzema|David Beckham
2,2006 Copa America sampiyonu hangisi?,Chelsea,Hollanda|Kaka|Bernardo Silva|Chelsea
2,2022 Ligue 1 sampiyonu hangisi?,Lazio,Avrupa Ligi|FA Cup|Lazio|Ederson
2,2000 Dunya Kupasi sampiyonu hangisi?,PSG,Jude Bellingham|Allianz Arena|PSG|Brezilya
1,2022 FA Cup sampiyonu hangisi?,Hirvatistan,Hirvatistan|Tottenham|Andrea Pirlo|EURO
2,2006 Premier Lig sampiyonu hangisi?,Hirvatistan,Vicente Del Bosque|Hirvatistan|Serie A|Gerd Muller
2,2012 Sampiyonlar Ligi sampiyonu hangisi?,Dortmund,Kevin De Bruyne|Napoli|Dortmund|Rusya
2,2020 La Liga sampiyonu hangisi?,Nijerya,Maradona|Joshua Kimmich|Nijerya|Uruguay
1,1992 Sampiyonlar Ligi sampiyonu hangisi?,Arsenal,Pele|Marco van Basten|Arsenal|Wirtz
2,2016 Turkiye Kupasi sampiyonu hangisi?,Portekiz,Thomas Tuchel|ABD|Portekiz|Avrupa Ligi
2,2002 La Liga sampiyonu hangisi?,Ingiltere,Uruguay|Ingiltere|FA Cup|Sukru Saracoglu
1,1998 EURO sampiyonu hangisi?,Ajax,Ajax|Toni Kroos|Super Lig|Osimhen
2,2006 La Liga sampiyonu hangisi?,Fiorentina,Luis Suarez|Fiorentina|Bruno Fernandes|Lyon
1,1992 Serie A sampiyonu hangisi?,Dortmund,Dortmund|Marco van Basten|Fatih Terim|Bundesliga
1,2004 Serie A sampiyonu hangisi?,Portekiz,Michel Platini|Arsenal|Allianz Arena|Portekiz
1,2016 Super Lig sampiyonu hangisi?,Bayern Munich,Sampiyonlar Ligi|Virgil van Dijk|Besiktas Park|Bayern Munich
1,1996 Turkiye Kupasi sampiyonu hangisi?,Arjantin,Gianluigi Buffon|Pedri|Arjantin|Vinicius Jr
1,2010 Dunya Kupasi sampiyonu hangisi?,Lazio,Lazio|Roberto Mancini|Fenerbahce|Forvet
2,2020 Avrupa Ligi sampiyonu hangisi?,Napoli,Napoli|Belcika|Japonya|Zinedine Zidane
1,2008 Turkiye Kupasi sampiyonu hangisi?,Marseille,Thomas Muller|Antoine Griezmann|Marseille|Etihad
2,2024 La Liga sampiyonu hangisi?,PSG,Manchester City|Aston Villa|Galatasaray|PSG
1,2024 Turkiye Kupasi sampiyonu hangisi?,Liverpool,Luis Figo|Ribery|Liverpool|Turkiye Kupasi
1,2018 Serie A sampiyonu hangisi?,Manchester United,Frank Lampard|Manchester United|Cristiano Ronaldo|Ronaldinho
1,2012 Avrupa Ligi sampiyonu hangisi?,Lyon,Manchester United|Lyon|ABD|Eden Hazard
1,2018 Ligue 1 sampiyonu hangisi?,Brezilya,Antoine Griezmann|Ispanya|Brezilya|Gianluigi Buffon
2,1992 La Liga sampiyonu hangisi?,Lazio,Ederson|Beckenbauer|Japonya|Lazio
2,2004 Sampiyonlar Ligi sampiyonu hangisi?,Sevilla,Sevilla|Nijerya|Jude Bellingham|Etihad
1,2006 Dunya Kupasi sampiyonu hangisi?,Trabzonspor,Fiorentina|AC Milan|Hansi Flick|Trabzonspor
2,1992 Dunya Kupasi sampiyonu hangisi?,Italya,Thibaut Courtois|Robert Lewandowski|Barcelona|Italya
2,2004 Super Lig sampiyonu hangisi?,Manchester City,Meksika|Sporting|Manchester City|Toni Kroos
1,2002 Super Lig sampiyonu hangisi?,Galatasaray,Kaka|Ronaldinho|Porto|Galatasaray
2,1992 EURO sampiyonu hangisi?,Danimarka,Danimarka|Serie A|Liverpool|Galatasaray
2,2004 FA Cup sampiyonu hangisi?,Fenerbahce,Fenerbahce|Nijerya|Allianz Arena|Robben
1,1996 La Liga sampiyonu hangisi?,Fiorentina,Arda Turan|Sukru Saracoglu|Ronaldinho|Fiorentina
1,2002 Sampiyonlar Ligi sampiyonu hangisi?,Rusya,Sane|Trabzonspor|Rusya|Danimarka
1,2016 EURO sampiyonu hangisi?,Portekiz,Premier Lig|Atletico Madrid|Portekiz|Francesco Totti
2,1996 Dunya Kupasi sampiyonu hangisi?,Hollanda,Steven Gerrard|Hollanda|Diego Simeone|Ajax
2,1996 Ligue 1 sampiyonu hangisi?,Besiktas,Besiktas|Dunya Kupasi|San Siro|Xavi
2,2010 Avrupa Ligi sampiyonu hangisi?,Atletico Madrid,Ribery|Atletico Madrid|Ngolo Kante|West Ham
1,2008 Dunya Kupasi sampiyonu hangisi?,Uruguay,Uruguay|Arsene Wenger|Sane|Dunya Kupasi
1,1994 Avrupa Ligi sampiyonu hangisi?,Lazio,Ngolo Kante|Lazio|Besiktas Park|Phil Foden
2,2018 Bundesliga sampiyonu hangisi?,Tottenham,Antoine Griezmann|Casemiro|Tottenham|Osimhen
1,2022 Copa America sampiyonu hangisi?,Danimarka,Danimarka|Jurgen Klopp|Fiorentina|FA Cup
2,2008 Premier Lig sampiyonu hangisi?,Aston Villa,Erling Haaland|Frank Lampard|Manchester City|Aston Villa
1,2014 Turkiye Kupasi sampiyonu hangisi?,Ingiltere,Tottenham|Roberto Baggio|Ingiltere|Manuel Neuer
2,2024 Dunya Kupasi sampiyonu hangisi?,Newcastle,Ligue 1|Ederson|Italya|Newcastle
2,2006 EURO sampiyonu hangisi?,Isvec,Isvec|Liverpool|Turkiye Kupasi|Nijerya
1,2020 Bundesliga sampiyonu hangisi?,Brezilya,Frank Lampard|Brezilya|Sergio Ramos|Super Lig
2,1992 Super Lig sampiyonu hangisi?,Belcika,Belcika|Old Trafford|Manchester City|Andrea Pirlo
2,2012 Ligue 1 sampiyonu hangisi?,Fenerbahce,Fenerbahce|Thibaut Courtois|Premier Lig|Danimarka
1,2022 Serie A sampiyonu hangisi?,Dortmund,Galatasaray|Ingiltere|Dortmund|Signal Iduna
1,2012 La Liga sampiyonu hangisi?,Danimarka,Bernardo Silva|Premier Lig|Atletico Madrid|Danimarka
1,1994 La Liga sampiyonu hangisi?,Almanya,Almanya|Camp Nou|Xavi|Rivaldo
1,2008 Serie A sampiyonu hangisi?,PSG,Sergio Aguero|Jude Bellingham|Lionel Messi|PSG
1,1998 Bundesliga sampiyonu hangisi?,Almanya,Almanya|Newcastle|Pele|Paolo Maldini
2,1990 Ligue 1 sampiyonu hangisi?,Chelsea,Chelsea|Bayern Munich|Orta Saha|Misir
1,2004 Premier Lig sampiyonu hangisi?,Manchester United,Turkiye|Camp Nou|Manchester United|Newcastle
2,2004 Avrupa Ligi sampiyonu hangisi?,Newcastle,Thierry Henry|Havertz|Newcastle|Ronaldo Nazario
2,2008 EURO sampiyonu hangisi?,Polonya,Unai Emery|Newcastle|Cristiano Ronaldo|Polonya
1,2014 EURO sampiyonu hangisi?,Turkiye,Zinedine Zidane|Avrupa Ligi|Turkiye|David Beckham
1,2014 Serie A sampiyonu hangisi?,Real Madrid,Real Madrid|Santrfor|Hakan Sukur|Mohamed Salah
2,2020 Serie A sampiyonu hangisi?,West Ham,Etihad|Harry Kane|West Ham|Copa America
1,1990 Copa America sampiyonu hangisi?,Turkiye,Alex Ferguson|Toni Kroos|Besiktas Park|Turkiye
1,1990 Turkiye Kupasi sampiyonu hangisi?,Brezilya,Manuel Neuer|Stamford Bridge|Kaleci|Brezilya
1,2010 FA Cup sampiyonu hangisi?,ABD,Vodafone Park|ABD|Sane|Roma
2,2010 Copa America sampiyonu hangisi?,Polonya,Ligue 1|Manuel Neuer|Sol Bek|Polonya
2,1998 La Liga sampiyonu hangisi?,Hollanda,Sporting|Sane|Dunya Kupasi|Hollanda
1,2016 Copa America sampiyonu hangisi?,Tottenham,Manuel Neuer|Tottenham|Wirtz|Allianz Arena
2,2006 Super Lig sampiyonu hangisi?,Hirvatistan,David Beckham|Wayne Rooney|Marco van Basten|Hirvatistan
1,2020 EURO sampiyonu hangisi?,Ajax,Alex Ferguson|Serie A|Ajax|Signal Iduna
2,2012 EURO sampiyonu hangisi?,Ingiltere,Ingiltere|PSG|Ronaldo Nazario|Bernabeu
1,2016 Sampiyonlar Ligi sampiyonu hangisi?,Benfica,Osimhen|Benfica|Besiktas|Bundesliga
1,1992 Ligue 1 sampiyonu hangisi?,PSG,Premier Lig|Fas|PSG|Musiala
1,2000 Premier Lig sampiyonu hangisi?,Valencia,Uruguay|FA Cup|Valencia|Eden Hazard
2,1990 Dunya Kupasi sampiyonu hangisi?,Hirvatistan,Bernardo Silva|Galatasaray|Hirvatistan|Wayne Rooney
1,2016 La Liga sampiyonu hangisi?,ABD,ABD|Turkiye|David Beckham|Gerd Muller
1,2006 Ligue 1 sampiyonu hangisi?,AC Milan,AC Milan|Gerd Muller|Bruno Fernandes|Ali Sami Yen
2,2004 EURO sampiyonu hangisi?,Sevilla,Inter Milan|EURO|Gianluigi Buffon|Sevilla
2,1998 Copa America sampiyonu hangisi?,Polonya,Osimhen|Polonya|Musiala|Havertz
1,2020 Super Lig sampiyonu hangisi?,Dortmund,Emirates|Vodafone Park|Declan Rice|Dortmund
2,2014 Avrupa Ligi sampiyonu hangisi?,Brezilya,Brezilya|Manchester United|Antoine Griezmann|La Liga
2,2018 Dunya Kupasi sampiyonu hangisi?,Uruguay,Uruguay|Japonya|Beckenbauer|Sevilla
2,1994 Premier Lig sampiyonu hangisi?,Sevilla,Dortmund|Sevilla|Tottenham|Fransa
2,2014 FA Cup sampiyonu hangisi?,Atletico Madrid,Atletico Madrid|Dortmund|Benfica|Alex Ferguson
1,2016 Avrupa Ligi sampiyonu hangisi?,Fas,Besiktas Park|Fas|Vinicius Jr|Maradona
2,2012 Bundesliga sampiyonu hangisi?,Ingiltere,Didier Drogba|Havertz|Andres Iniesta|Ingiltere
2,2020 Sampiyonlar Ligi sampiyonu hangisi?,Fransa,Thierry Henry|Fransa|Francesco Totti|Copa America
2,1998 Premier Lig sampiyonu hangisi?,West Ham,Atletico Madrid|Johan Cruyff|Maradona|West Ham
1,1996 Premier Lig sampiyonu hangisi?,AC Milan,David Beckham|Brezilya|ABD|AC Milan
2,1998 Sampiyonlar Ligi sampiyonu hangisi?,Almanya,Brezilya|Pele|Almanya|Bernabeu
2,Shevchenko hangi takimda?,AC Milan,AC Milan|Liverpool|Turkiye|Michel Platini
2,Michel Platini hangi takimda?,Roma,Real Madrid|Nedved|Roma|Copa America
2,Ederson hangi takimda?,Sporting,Carlo Ancelotti|Sporting|Havertz|Fatih Terim
2,Jude Bellingham hangi takimda?,Marseille,Rusya|Kaka|Antoine Griezmann|Marseille
2,Cristiano Ronaldo hangi takimda?,Fiorentina,Marco van Basten|Fiorentina|Premier Lig|Luka Modric
2,Antoine Griezmann hangi takimda?,Porto,Jose Mourinho|Uruguay|Porto|Declan Rice
2,Ibrahimovic hangi takimda?,Porto,Jose Mourinho|Maradona|Orta Saha|Porto
2,Eden Hazard hangi takimda?,Trabzonspor,La Liga|Jude Bellingham|Ali Sami Yen|Trabzonspor
2,Ronaldo Nazario hangi takimda?,Bayern Munich,Virgil van Dijk|Bayern Munich|Alex Ferguson|Napoli
2,Erling Haaland hangi takimda?,AC Milan,Forvet|AC Milan|Ibrahimovic|Almanya
2,Thierry Henry hangi takimda?,Lazio,Cristiano Ronaldo|Lyon|Arsene Wenger|Lazio
2,Ngolo Kante hangi takimda?,Celtic,Celtic|Ngolo Kante|Erling Haaland|Benfica
2,Toni Kroos hangi takimda?,Liverpool,Liverpool|Ligue 1|Roberto Mancini|Thibaut Courtois
2,Didier Drogba hangi takimda?,Napoli,Manchester United|Napoli|ABD|Orta Saha
2,Osimhen hangi takimda?,Napoli,Kanat|Napoli|Portekiz|Luis Suarez
2,Arda Turan hangi takimda?,Arsenal,Almanya|Danimarka|Arsenal|Roma
2,Nedved hangi takimda?,Celtic,Celtic|Raheem Sterling|Diego Simeone|Meksika
2,Havertz hangi takimda?,Chelsea,Chelsea|Pedri|Italya|Maradona
2,David Beckham hangi takimda?,Porto,West Ham|Porto|Roberto Baggio|Parc des Princes
2,Robert Lewandowski hangi takimda?,Marseille,Arda Turan|Aston Villa|Marseille|PSG
2,Raul hangi takimda?,Ajax,Rusya|Ronaldo Nazario|Andres Iniesta|Ajax
2,Andres Iniesta hangi takimda?,Napoli,Luis Enrique|Trabzonspor|Napoli|Kanat
2,Beckenbauer hangi takimda?,Aston Villa,Havertz|Anfield|Lionel Messi|Aston Villa
2,Rivaldo hangi takimda?,Fiorentina,Belcika|Uruguay|Fiorentina|Tottenham
2,Luka Modric hangi takimda?,West Ham,Mohamed Salah|David Beckham|West Ham|PSG
2,Francesco Totti hangi takimda?,Inter Milan,Meksika|Allianz Arena|Inter Milan|Parc des Princes
2,Wirtz hangi takimda?,Valencia,Valencia|Danimarka|Didier Drogba|Andrea Pirlo
2,Vinicius Jr hangi takimda?,Marseille,Fransa|Italya|Ibrahimovic|Marseille
2,Lionel Messi hangi takimda?,Juventus,ABD|Portekiz|Juventus|Alisson
2,Kaka hangi takimda?,Arsenal,Pep Guardiola|Arsenal|Karim Benzema|Copa America
2,Andrea Pirlo hangi takimda?,Fiorentina,Tottenham|Fiorentina|Atletico Madrid|Ibrahimovic
2,Hakan Sukur hangi takimda?,Fiorentina,Celtic|Sol Bek|Kylian Mbappe|Fiorentina
2,Alisson hangi takimda?,Sevilla,Mikel Arteta|Fatih Terim|Sevilla|Mohamed Salah
2,Wayne Rooney hangi takimda?,Bayern Munich,Frank Lampard|Aston Villa|Rivaldo|Bayern Munich
2,Frank Lampard hangi takimda?,Trabzonspor,Jude Bellingham|Japonya|Trabzonspor|Wirtz
2,Roberto Baggio hangi takimda?,Manchester City,Vodafone Park|Manchester City|Frank Lampard|Virgil van Dijk
2,Bruno Fernandes hangi takimda?,Lazio,Lazio|Vinicius Jr|Kevin De Bruyne|Antoine Griezmann
2,Mohamed Salah hangi takimda?,Galatasaray,Sane|Manchester City|Galatasaray|Orta Saha
2,Ribery hangi takimda?,Barcelona,Gianluigi Buffon|Jose Mourinho|Barcelona|Avrupa Ligi
2,Thomas Muller hangi takimda?,Galatasaray,Kaka|Turkiye Kupasi|Galatasaray|Hirvatistan
2,Robben hangi takimda?,Atletico Madrid,ABD|Atletico Madrid|Andres Iniesta|Manuel Neuer
2,Casemiro hangi takimda?,Celtic,Ingiltere|Vicente Del Bosque|Celtic|Kaleci
2,Pedri hangi takimda?,Benfica,Ali Sami Yen|Guney Kore|FA Cup|Benfica
2,Raheem Sterling hangi takimda?,Porto,Ribery|Porto|Signal Iduna|Manchester United
2,Marco van Basten hangi takimda?,Marseille,Marseille|Alisson|AC Milan|Arsene Wenger
2,Kevin De Bruyne hangi takimda?,Liverpool,Ingiltere|Liverpool|Pep Guardiola|Aubameyang
2,Manuel Neuer hangi takimda?,Sporting,Signal Iduna|Lionel Messi|Erik ten Hag|Sporting
2,Phil Foden hangi takimda?,Manchester United,Hirvatistan|Ronaldo Nazario|Sergio Aguero|Manchester United
2,Maradona hangi takimda?,PSG,Ajax|PSG|Aston Villa|Sane
2,Gerd Muller hangi takimda?,Lyon,Lyon|Sampiyonlar Ligi|Allianz Arena|Luis Enrique
2,Bernardo Silva hangi takimda?,Marseille,Inter Milan|Luis Suarez|Marseille|Lionel Messi
2,Karim Benzema hangi takimda?,Sevilla,Romario|Jurgen Klopp|Sevilla|Orta Saha
2,Gianluigi Buffon hangi takimda?,Newcastle,Newcastle|Portekiz|Manchester United|Fenerbahce
2,Luis Suarez hangi takimda?,Tottenham,Bruno Fernandes|Tottenham|Sukru Saracoglu|Hakan Sukur
2,Johan Cruyff hangi takimda?,Roma,Andrea Pirlo|Roma|Hansi Flick|Sevilla
2,Paolo Maldini hangi takimda?,Celtic,Unai Emery|Toni Kroos|Pep Guardiola|Celtic
2,Aubameyang hangi takimda?,Inter Milan,Aubameyang|Sporting|Inter Milan|Kevin De Bruyne
2,Declan Rice hangi takimda?,Napoli,Casemiro|Maracana|Napoli|Ribery
2,Xavi hangi takimda?,Roma,Inter Milan|Roma|Thomas Tuchel|Wayne Rooney
2,Ronaldinho hangi takimda?,Real Madrid,Bernabeu|Maracana|Real Madrid|Anfield
2,Paul Pogba hangi takimda?,Napoli,Liverpool|Portekiz|Michel Platini|Napoli
2,Sane hangi takimda?,Inter Milan,Joshua Kimmich|Antonio Conte|Inter Milan|Osimhen
2,Steven Gerrard hangi takimda?,West Ham,Ederson|West Ham|Phil Foden|Ispanya
2,Harry Kane hangi takimda?,Tottenham,Rivaldo|Erik ten Hag|Tottenham|Italya
2,Pele hangi takimda?,Lazio,Brezilya|Lazio|Pep Guardiola|Luis Figo
2,Virgil van Dijk hangi takimda?,Trabzonspor,Jurgen Klopp|Bundesliga|Sane|Trabzonspor
2,Thibaut Courtois hangi takimda?,Roma,Parc des Princes|Marco van Basten|Roma|Robert Lewandowski
2,Kylian Mbappe hangi takimda?,Lazio,Gianluigi Buffon|Lionel Messi|Cristiano Ronaldo|Lazio
2,Sergio Ramos hangi takimda?,Roma,Aston Villa|Mikel Arteta|Roma|Karim Benzema
2,Sergio Aguero hangi takimda?,AC Milan,AC Milan|Parc des Princes|Paul Pogba|Turkiye Kupasi
2,Romario hangi takimda?,Fiorentina,Sergio Aguero|Turkiye Kupasi|Isvec|Fiorentina
2,Zinedine Zidane hangi takimda?,Atletico Madrid,Atletico Madrid|Carlo Ancelotti|Tottenham|Wembley
2,Luis Figo hangi takimda?,Barcelona,Avrupa Ligi|Barcelona|Napoli|FA Cup
2,Neymar hangi takimda?,Lazio,Sevilla|Kaleci|Lazio|Besiktas
2,Joshua Kimmich hangi takimda?,Roma,Roma|Sampiyonlar Ligi|Erik ten Hag|Diego Simeone
2,Musiala hangi takimda?,Chelsea,Chelsea|Shevchenko|Juventus|Raul
1,Karim Benzema hangi ulkeden?,Portekiz,Mohamed Salah|Portekiz|Wembley|Stoper
1,Steven Gerrard hangi ulkeden?,Almanya,Porto|Wirtz|Almanya|Eden Hazard
1,Andres Iniesta hangi ulkeden?,Polonya,Chelsea|Polonya|Ronaldo Nazario|Misir
1,Roberto Baggio hangi ulkeden?,Ingiltere,Bernabeu|La Liga|Ingiltere|Paolo Maldini
